seconds,roof,tank,inlet,solar,backup
64509,13,51,19,0,3
64519,13,51,19,0,3
64529,13,51,19,0,3
64539,13,51,19,0,3
64549,13,51,19,0,3
64559,13,51,19,0,3
64569,13,51,19,0,3
64579,13,51,19,0,3
64589,13,51,19,0,3
64599,13,51,19,0,3
64609,13,51,19,0,3
64619,13,51,19,0,3
64629,13,51,19,0,3
64639,13,51,19,0,3
64649,13,51,19,0,3
64659,12,51,19,0,3
64669,12,51,18,0,3
64679,12,51,18,0,3
64689,12,51,18,0,3
64699,12,51,18,0,3
64709,12,51,18,0,3
64719,12,51,18,0,3
64729,12,51,18,0,3
64739,12,50,18,0,3
64749,12,51,18,0,3
64759,12,50,18,0,3
64769,12,50,18,0,3
64779,12,50,18,0,3
64789,12,50,18,0,3
64799,12,50,18,0,3
64809,12,50,18,0,3
64819,12,50,18,0,3
64829,12,50,18,0,3
64839,12,50,18,0,3
64849,12,50,18,0,3
64859,11,50,18,0,3
64869,11,50,18,0,3
64879,11,50,18,0,3
64889,11,50,18,0,3
64899,11,50,18,0,3
64909,11,50,18,0,3
64919,11,50,18,0,3
64929,11,50,18,0,3
64939,11,50,18,0,3
64949,11,50,18,0,3
64959,11,50,18,0,3
64969,11,50,18,0,3
64979,11,50,18,0,3
64989,11,50,18,0,3
64999,11,50,18,0,3
65009,11,50,18,0,3
65019,11,50,18,0,3
65029,11,50,18,0,3
65039,11,50,18,0,3
65049,11,50,18,0,3
65059,11,50,18,0,3
65069,11,50,18,0,3
65079,11,50,18,0,3
65089,11,50,18,0,3
65099,11,50,18,0,3
65109,11,50,18,0,3
65119,11,50,18,0,3
65129,11,50,18,0,3
65139,11,50,18,0,3
65149,11,50,18,0,3
65159,11,50,18,0,3
65169,11,50,18,0,3
65179,11,50,18,0,3
65189,11,50,18,0,3
65199,11,50,18,0,3
65209,11,50,18,0,3
65219,11,50,18,0,3
65229,11,50,18,0,3
65239,11,50,18,0,3
65249,11,50,18,0,3
65259,11,50,18,0,3
65269,11,50,18,0,3
65279,11,50,18,0,3
65289,11,50,18,0,3
65299,11,50,18,0,3
65309,11,50,18,0,3
65319,10,50,18,0,3
65329,10,50,18,0,3
65339,10,50,18,0,3
65349,10,50,18,0,3
65359,10,50,18,0,3
65369,10,50,18,0,3
65379,10,50,18,0,3
65389,10,50,18,0,3
65399,10,50,18,0,3
65409,10,50,18,0,3
65419,10,50,18,0,3
65429,10,50,18,0,3
65439,10,50,18,0,3
65449,10,50,18,0,3
65459,10,50,18,0,3
65469,10,50,18,0,3
65479,10,50,18,0,3
65489,10,50,18,0,3
65499,10,50,18,0,3
65509,10,50,18,0,3
65519,10,50,18,0,3
65529,10,50,18,0,3
65539,10,50,18,0,3
65549,10,50,18,0,3
65559,10,50,18,0,3
65569,10,50,18,0,3
65579,10,50,18,0,3
65589,10,50,18,0,3
65599,10,50,18,0,3
65609,10,50,18,0,3
65619,10,50,18,0,3
65629,10,50,18,0,3
65639,10,50,18,0,3
65649,10,50,18,0,3
65659,10,50,18,0,3
65669,10,50,18,0,3
65679,10,50,18,0,3
65689,10,50,18,0,3
65699,10,50,18,0,3
65709,10,50,18,0,3
65719,10,50,18,0,3
65729,10,50,18,0,3
65739,10,50,18,0,3
65749,10,50,18,0,3
65759,10,50,18,0,3
65769,10,50,18,0,3
65779,10,50,18,0,3
65789,10,50,18,0,3
65799,10,50,18,0,3
65809,10,50,18,0,3
65819,10,50,18,0,3
65829,10,50,18,0,3
65839,10,50,18,0,3
65849,10,50,18,0,3
65859,10,50,18,0,3
65869,10,50,18,0,3
65879,10,50,18,0,3
65889,10,50,18,0,3
65899,10,50,18,0,3
65909,10,50,18,0,3
65919,10,50,18,0,3
65929,10,50,18,0,3
65939,10,50,18,0,3
65949,10,50,18,0,3
65959,10,50,18,0,3
65969,10,50,18,0,3
65979,10,50,18,0,3
65989,10,50,18,0,3
65999,10,50,18,0,3
66009,10,50,18,0,3
66019,10,50,18,0,3
66029,10,50,18,0,3
66039,10,50,18,0,3
66049,10,50,18,0,3
66059,10,50,18,0,3
66069,10,50,18,0,3
66079,10,50,18,0,3
66089,10,50,18,0,3
66099,10,50,18,0,3
66109,10,50,18,0,3
66119,10,50,18,0,3
66129,10,50,18,0,3
66139,10,50,18,0,3
66149,10,50,18,0,3
66159,10,50,18,0,3
66169,10,50,18,0,3
66179,10,50,18,0,3
66189,10,50,18,0,3
66199,10,50,18,0,3
66209,10,50,18,0,3
66219,10,50,18,0,3
66229,10,50,18,0,3
66239,10,50,18,0,3
66249,10,50,18,0,3
66259,10,50,18,0,3
66269,10,50,18,0,3
66279,10,50,18,0,3
66289,10,50,18,0,3
66299,10,50,18,0,3
66309,10,50,18,0,3
66319,10,50,18,0,3
66329,10,50,18,0,3
66339,10,50,18,0,3
66349,10,50,18,0,3
66359,10,50,18,0,3
66369,10,50,18,0,3
66379,10,50,18,0,3
66389,10,50,18,0,3
66399,10,50,18,0,3
66409,10,50,18,0,3
66419,10,50,18,0,3
66429,10,50,18,0,3
66439,10,50,18,0,3
66449,10,50,18,0,3
66459,10,50,18,0,3
66469,10,50,18,0,3
66479,10,50,18,0,3
66489,10,50,18,0,3
66499,10,50,18,0,3
66509,10,50,18,0,3
66519,10,50,18,0,3
66529,10,50,18,0,3
66539,10,50,18,0,3
66549,10,50,18,0,3
66559,10,50,18,0,3
66569,10,50,18,0,3
66579,10,50,18,0,3
66589,10,50,18,0,3
66599,10,50,18,0,3
66609,10,50,18,0,3
66619,10,50,18,0,3
66629,10,50,18,0,3
66639,10,50,18,0,3
66649,10,50,18,0,3
66659,10,50,18,0,3
66669,10,50,18,0,3
66679,10,50,18,0,3
66689,10,50,18,0,3
66699,10,50,18,0,3
66709,10,50,18,0,3
66719,9,50,18,0,3
66729,9,50,18,0,3
66739,9,50,18,0,3
66749,9,50,18,0,3
66759,9,50,18,0,3
66769,9,50,18,0,3
66779,9,50,18,0,3
66789,9,50,18,0,3
66799,9,50,18,0,3
66809,9,50,18,0,3
66819,9,50,18,0,3
66829,9,50,18,0,3
66839,9,50,18,0,3
66849,9,50,18,0,3
66859,9,50,18,0,3
66869,9,50,18,0,3
66879,9,50,18,0,3
66889,9,50,18,0,3
66899,9,50,18,0,3
66909,9,50,18,0,3
66919,9,50,18,0,3
66929,9,50,18,0,3
66939,9,50,18,0,3
66949,9,50,18,0,3
66959,9,50,18,0,3
66969,9,50,18,0,3
66979,9,50,18,0,3
66989,9,50,18,0,3
66999,9,50,18,0,3
67009,9,50,18,0,3
67019,9,50,18,0,3
67029,9,50,18,0,3
67039,9,50,18,0,3
67049,9,50,18,0,3
67059,9,50,18,0,3
67069,9,50,18,0,3
67079,9,50,18,0,3
67089,9,50,18,0,3
67099,9,50,18,0,3
67109,9,50,18,0,3
67119,9,50,18,0,3
67129,9,50,18,0,3
67139,9,50,18,0,3
67149,9,50,18,0,3
67159,9,50,18,0,3
67169,9,50,18,0,3
67179,9,50,18,0,3
67189,9,50,18,0,3
67199,9,50,18,0,3
67209,9,50,18,0,3
67219,9,50,18,0,3
67229,9,50,18,0,3
67239,9,50,18,0,3
67249,9,50,18,0,3
67259,9,50,18,0,3
67269,9,50,18,0,3
67279,9,50,18,0,3
67289,9,50,18,0,3
67299,9,50,18,0,3
67309,9,50,18,0,3
67319,9,50,18,0,3
67329,9,50,18,0,3
67339,9,50,18,0,3
67349,9,50,18,0,3
67359,9,50,18,0,3
67369,9,50,18,0,3
67379,9,50,18,0,3
67389,9,50,18,0,3
67399,9,50,18,0,3
67409,9,50,18,0,3
67419,9,50,18,0,3
67429,9,50,18,0,3
67439,9,50,18,0,3
67449,9,50,18,0,3
67459,9,50,18,0,3
67469,9,50,18,0,3
67479,9,50,18,0,3
67489,9,50,18,0,3
67499,9,50,18,0,3
67509,9,50,18,0,3
67519,9,50,18,0,3
67529,9,50,18,0,3
67539,9,50,18,0,3
67549,9,50,18,0,3
67559,10,50,17,0,3
67569,10,50,17,0,3
67579,10,50,17,0,3
67589,10,50,17,0,3
67599,10,50,17,0,3
67609,10,50,17,0,3
67619,10,50,17,0,3
67629,10,50,17,0,3
67639,10,50,17,0,3
67649,10,50,17,0,3
67659,10,50,17,0,3
67669,10,50,17,0,3
67679,10,49,17,0,3
67689,10,49,17,0,3
67699,10,49,17,0,3
67709,10,49,17,0,3
67719,10,49,17,0,3
67729,10,49,17,0,3
67739,10,49,17,0,3
67749,10,49,17,0,3
67759,10,49,17,0,3
67769,10,49,17,0,3
67779,10,49,17,0,3
67789,9,49,17,0,3
67799,10,49,17,0,3
67809,9,49,17,0,3
67819,9,49,17,0,3
67829,9,49,17,0,3
67839,9,49,17,0,3
67849,9,49,17,0,3
67859,9,49,17,0,3
67869,9,49,17,0,3
67879,9,49,17,0,3
67889,9,49,17,0,3
67899,9,49,17,0,3
67909,9,49,17,0,3
67919,9,49,17,0,3
67929,9,49,17,0,3
67939,9,49,17,0,3
67949,9,49,17,0,3
67959,9,49,17,0,3
67969,9,49,17,0,3
67979,9,49,17,0,3
67989,9,49,17,0,3
67999,9,49,17,0,3
68009,9,49,17,0,3
68019,9,49,17,0,3
68029,9,49,17,0,3
68039,9,49,17,0,3
68049,9,49,17,0,3
68059,9,49,17,0,3
68069,9,49,17,0,3
68079,9,49,17,0,3
68089,9,49,17,0,3
68099,9,49,17,0,3
68109,9,49,17,0,3
68119,9,49,17,0,3
68129,9,49,17,0,3
68139,9,49,17,0,3
68149,9,49,17,0,3
68159,9,49,17,0,3
68169,9,49,17,0,3
68179,9,49,17,0,3
68189,9,49,17,0,3
68199,9,49,17,0,3
68209,9,49,17,0,3
68219,9,49,17,0,3
68229,9,49,17,0,3
68239,9,49,17,0,3
68249,9,49,17,0,3
68259,9,49,17,0,3
68269,9,49,17,0,3
68279,9,49,17,0,3
68289,9,49,17,0,3
68299,9,49,17,0,3
68309,9,49,17,0,3
68319,9,49,17,0,3
68329,9,49,17,0,3
68339,9,49,17,0,3
68349,9,49,17,0,3
68359,9,49,17,0,3
68369,9,49,17,0,3
68379,9,49,17,0,3
68389,9,49,17,0,3
68399,9,49,17,0,3
68409,9,49,17,0,3
68419,9,49,17,0,3
68429,9,49,17,0,3
68439,9,49,17,0,3
68449,9,49,17,0,3
68459,9,49,17,0,3
68469,9,49,17,0,3
68479,9,49,17,0,3
68489,9,49,17,0,3
68499,9,49,17,0,3
68509,9,49,17,0,3
68519,9,49,17,0,3
68529,9,49,17,0,3
68539,9,49,17,0,3
68549,9,49,17,0,3
68559,9,49,17,0,3
68569,9,49,17,0,3
68579,9,49,17,0,3
68589,9,49,17,0,3
68599,9,49,17,0,3
68609,9,49,17,0,3
68619,9,49,17,0,3
68629,9,49,17,0,3
68639,9,49,17,0,3
68649,9,49,17,0,3
68659,9,49,17,0,3
68669,9,49,17,0,3
68679,9,49,17,0,3
68689,9,49,17,0,3
68699,9,49,17,0,3
68709,9,49,17,0,3
68719,9,49,17,0,3
68729,9,49,17,0,3
68739,9,49,17,0,3
68749,9,49,17,0,3
68759,9,49,17,0,3
68769,9,49,17,0,3
68779,9,49,17,0,3
68789,9,49,17,0,3
68799,9,49,17,0,3
68809,9,49,17,0,3
68819,9,49,17,0,3
68829,9,49,17,0,3
68839,9,49,17,0,3
68849,9,49,17,0,3
68859,9,49,17,0,3
68869,9,49,17,0,3
68879,9,49,17,0,3
68889,9,49,17,0,3
68899,9,49,17,0,3
68909,9,49,17,0,3
68919,9,49,17,0,3
68929,9,49,17,0,3
68939,9,49,17,0,3
68949,9,49,17,0,3
68959,9,49,17,0,3
68969,8,49,17,0,3
68979,8,49,17,0,3
68989,8,49,17,0,3
68999,8,49,17,0,3
69009,8,49,17,0,3
69019,8,49,17,0,3
69029,8,49,17,0,3
69039,8,49,17,0,3
69049,8,49,17,0,3
69059,8,49,17,0,3
69069,8,49,17,0,3
69079,8,49,17,0,3
69089,8,49,17,0,3
69099,8,49,17,0,3
69109,8,49,17,0,3
69119,8,49,17,0,3
69129,8,49,17,0,3
69139,8,49,17,0,3
69149,9,49,17,0,3
69159,9,49,17,0,3
69169,9,49,17,0,3
69179,9,49,17,0,3
69189,9,49,17,0,3
69199,9,49,17,0,3
69209,9,49,17,0,3
69219,9,49,17,0,3
69229,9,49,17,0,3
69239,9,49,17,0,3
69249,9,49,17,0,3
69259,9,49,17,0,3
69269,8,49,17,0,3
69279,9,49,17,0,3
69289,8,49,17,0,3
69299,8,49,17,0,3
69309,8,49,17,0,3
69319,8,49,17,0,3
69329,8,49,17,0,3
69339,8,49,17,0,3
69349,8,49,17,0,3
69359,8,49,17,0,3
69369,8,49,17,0,3
69379,8,49,17,0,3
69389,8,49,17,0,3
69399,8,49,17,0,3
69409,8,49,17,0,3
69419,8,49,17,0,3
69429,8,49,17,0,3
69439,8,49,17,0,3
69449,8,49,17,0,3
69459,8,49,17,0,3
69469,8,49,17,0,3
69479,8,49,17,0,3
69489,8,49,17,0,3
69499,8,49,17,0,3
69509,8,49,17,0,3
69519,8,49,17,0,3
69529,8,49,17,0,3
69539,8,49,17,0,3
69549,8,49,17,0,3
69559,8,49,17,0,3
69569,8,49,17,0,3
69579,8,49,17,0,3
69589,8,49,17,0,3
69599,8,49,17,0,3
69609,8,49,17,0,3
69619,8,49,17,0,3
69629,8,49,17,0,3
69639,8,49,17,0,3
69649,8,49,17,0,3
69659,8,49,17,0,3
69669,8,49,17,0,3
69679,8,49,17,0,3
69689,8,49,17,0,3
69699,8,49,17,0,3
69709,8,49,17,0,3
69719,8,49,17,0,3
69729,8,49,17,0,3
69739,8,49,17,0,3
69749,8,49,17,0,3
69759,8,49,17,0,3
69769,8,49,17,0,3
69779,8,49,17,0,3
69789,8,49,17,0,3
69799,8,49,17,0,3
69809,8,49,17,0,3
69819,8,49,17,0,3
69829,8,49,17,0,3
69839,8,49,17,0,3
69849,8,49,17,0,3
69859,8,49,17,0,3
69869,8,49,17,0,3
69879,8,49,17,0,3
69889,8,49,17,0,3
69899,8,49,17,0,3
69909,8,49,17,0,3
69919,8,49,17,0,3
69929,8,49,17,0,3
69939,8,49,17,0,3
69949,8,49,17,0,3
69959,8,49,17,0,3
69969,8,49,17,0,3
69979,8,49,17,0,3
69989,8,49,17,0,3
69999,8,49,17,0,3
70009,8,49,17,0,3
70019,8,49,17,0,3
70029,8,49,17,0,3
70039,8,49,17,0,3
70049,8,49,17,0,3
70059,8,49,17,0,3
70069,8,49,17,0,3
70079,8,49,17,0,3
70089,8,49,17,0,3
70099,8,49,17,0,3
70109,8,49,17,0,3
70119,8,49,17,0,3
70129,8,49,17,0,3
70139,8,49,17,0,3
70149,8,49,17,0,3
70159,8,49,17,0,3
70169,8,49,17,0,3
70179,8,49,17,0,3
70189,8,49,17,0,3
70199,8,49,17,0,3
70209,8,49,17,0,3
70219,8,49,17,0,3
70229,8,49,17,0,3
70239,8,48,17,0,3
70249,8,48,17,0,3
70259,8,48,17,0,3
70269,8,48,17,0,3
70279,8,48,17,0,3
70289,8,48,17,0,3
70299,8,48,17,0,3
70309,8,48,17,0,3
70319,8,47,17,0,3
70329,8,47,17,0,3
70339,8,47,17,0,3
70349,8,47,17,0,3
70359,8,47,17,0,3
70369,8,46,17,0,3
70379,8,46,17,0,3
70389,9,46,17,0,3
70399,9,46,17,0,3
70409,9,45,17,0,3
70419,9,45,17,0,3
70429,9,45,17,0,3
70439,9,45,17,0,3
70449,9,44,17,0,3
70459,9,44,17,0,3
70469,9,44,17,0,3
70479,9,43,17,0,3
70489,9,43,17,0,3
70499,9,43,17,0,3
70509,9,42,17,0,3
70519,9,42,17,0,3
70529,9,41,16,0,3
70539,9,41,16,0,3
70549,9,41,16,0,3
70559,9,40,16,0,3
70569,9,40,16,0,3
70579,9,40,16,0,3
70589,9,39,16,0,3
70599,9,39,16,0,3
70609,9,39,16,0,3
70619,9,39,16,0,3
70629,9,39,16,0,3
70639,9,38,16,0,3
70649,9,38,17,0,3
70659,9,38,17,0,3
70669,9,38,17,0,3
70679,9,38,17,0,3
70689,9,38,17,0,3
70699,9,38,17,0,3
70709,9,38,17,0,3
70719,9,38,17,0,3
70729,9,38,17,0,3
70739,9,38,17,0,3
70749,9,38,17,0,3
70759,9,38,17,0,3
70769,9,38,17,0,3
70779,9,38,17,0,3
70789,9,38,17,0,3
70799,9,38,17,0,3
70809,9,38,17,0,3
70819,9,38,17,0,3
70829,9,38,17,0,3
70839,9,38,17,0,3
70849,9,38,17,0,3
70859,9,38,17,0,3
70869,9,38,17,0,3
70879,9,38,17,0,3
70889,9,38,16,0,3
70899,9,38,16,0,3
70909,9,38,16,0,3
70919,9,38,16,0,3
70929,9,38,16,0,3
70939,9,38,16,0,3
70949,8,38,16,0,3
70959,8,38,16,0,3
70969,8,38,16,0,3
70979,8,38,16,0,3
70989,8,38,16,0,3
70999,8,38,16,0,3
71009,8,38,16,0,3
71019,8,38,16,0,3
71029,8,38,16,0,3
71039,8,38,16,0,3
71049,8,38,16,0,3
71059,8,38,16,0,3
71069,8,38,16,0,3
71079,8,38,16,0,3
71089,8,38,16,0,3
71099,8,38,16,0,3
71109,8,38,16,0,3
71119,8,38,16,0,3
71129,8,38,16,0,3
71139,8,38,16,0,3
71149,8,38,16,0,3
71159,8,38,16,0,3
71169,8,38,16,0,3
71179,8,38,16,0,3
71189,8,38,16,0,3
71199,8,38,16,0,3
71209,8,38,16,0,3
71219,8,38,16,0,3
71229,8,38,16,0,3
71239,8,38,16,0,3
71249,8,38,16,0,3
71259,8,38,16,0,3
71269,8,38,16,0,3
71279,8,38,16,0,3
71289,8,38,16,0,3
71299,8,38,16,0,3
71309,8,38,16,0,3
71319,8,38,16,0,3
71329,8,38,16,0,3
71339,8,38,16,0,3
71349,8,38,16,0,3
71359,8,38,16,0,3
71369,8,38,16,0,3
71379,8,38,16,0,3
71389,8,38,16,0,3
71399,8,38,16,0,3
71409,8,38,16,0,3
71419,8,38,16,0,3
71429,8,38,16,0,3
71439,8,38,16,0,3
71449,8,38,16,0,3
71459,8,38,16,0,3
71469,8,38,16,0,3
71479,8,38,16,0,3
71489,8,38,16,0,3
71499,8,38,16,0,3
71509,8,38,16,0,3
71519,8,38,16,0,3
71529,8,38,16,0,3
71539,8,38,16,0,3
71549,8,38,16,0,3
71559,8,38,16,0,3
71569,8,38,16,0,3
71579,8,38,16,0,3
71589,8,38,16,0,3
71599,8,38,16,0,3
71609,8,38,16,0,3
71619,8,38,16,0,3
71629,8,38,16,0,3
71639,8,38,16,0,3
71649,8,38,16,0,3
71659,8,38,16,0,3
71669,8,38,16,0,3
71679,8,38,16,0,3
71689,8,38,16,0,3
71699,8,38,16,0,3
71709,8,38,16,0,3
71719,8,38,16,0,3
71729,8,38,16,0,3
71739,8,38,16,0,3
71749,8,38,16,0,3
71759,8,38,16,0,3
71769,8,38,16,0,3
71779,8,38,16,0,3
71789,8,38,16,0,3
71799,8,38,16,0,3
71809,8,38,16,0,3
71819,8,38,16,0,3
71829,8,38,16,0,3
71839,8,38,16,0,3
71849,8,38,16,0,3
71859,8,38,16,0,3
71869,8,38,16,0,3
71879,8,38,16,0,3
71889,8,38,16,0,3
71899,8,38,16,0,3
71909,8,38,16,0,3
71919,8,38,16,0,3
71929,8,38,16,0,3
71939,8,38,16,0,3
71949,8,38,16,0,3
71959,8,38,16,0,3
71969,8,38,16,0,3
71979,8,38,16,0,3
71989,8,38,16,0,3
71999,8,38,16,0,3
72009,8,38,16,0,3
72019,8,38,16,0,3
72029,8,38,16,0,3
72039,8,38,16,0,3
72049,8,38,16,0,3
72059,8,38,16,0,3
72069,8,38,16,0,3
72079,8,38,16,0,3
72089,8,38,16,0,3
72099,8,38,16,0,3
72109,8,38,16,0,3
72119,8,38,16,0,3
72129,8,38,16,0,3
72139,7,38,16,0,3
72149,7,38,16,0,3
72159,7,38,16,0,3
72169,7,38,16,0,3
72179,7,38,16,0,3
72189,7,38,16,0,3
72199,7,38,16,0,3
72209,7,38,16,0,3
72219,7,38,16,0,3
72229,7,38,16,0,3
72239,7,38,16,0,3
72249,7,38,16,0,3
72259,7,38,16,0,3
72269,7,38,16,0,3
72279,7,38,16,0,3
72289,7,38,16,0,3
72299,7,38,16,0,3
72309,7,38,16,0,3
72319,7,38,16,0,3
72329,7,38,16,0,3
72339,7,38,16,0,3
72349,7,38,16,0,3
72359,7,38,16,0,3
72369,7,38,16,0,3
72379,7,38,16,0,3
72389,7,38,16,0,3
72399,7,38,16,0,3
72409,7,38,16,0,3
72419,7,38,16,0,3
72429,7,38,16,0,3
72439,7,38,16,0,3
72449,7,38,16,0,3
72459,7,38,16,0,3
72469,7,38,16,0,3
72479,7,38,16,0,3
72489,7,38,16,0,3
72499,7,38,16,0,3
72509,7,38,16,0,3
72519,7,38,16,0,3
72529,7,38,16,0,3
72539,7,38,16,0,3
72549,7,38,16,0,3
72559,7,38,16,0,3
72569,7,38,16,0,3
